,Horsepower in kW,Urban consumption in l/100km,Rural consumption in l/100km,Mixed consumption in l/100km,Weight in kg,energy
3795,133.0,4.6,4.6,4.4,1695,A+
3796,133.0,4.6,4.6,4.4,1695,A+
3797,133.0,4.5,4.5,4.3,1695,A++
3798,133.0,4.9,4.9,4.7,1695,A+
3799,133.0,4.9,4.9,4.7,1695,A+
3800,133.0,4.7,4.8,4.6,1695,A+
3801,133.0,4.9,4.9,4.7,1695,A+
3802,133.0,4.9,4.9,4.7,1695,A+
3803,133.0,4.7,4.8,4.6,1695,A+
3804,133.0,4.5,4.5,4.3,1695,A++
3805,133.0,4.5,4.5,4.3,1695,A++
3806,133.0,4.4,4.4,4.3,1695,A++
3807,133.0,4.5,4.5,4.3,1695,A++
3808,133.0,4.5,4.5,4.3,1695,A++
3809,133.0,4.4,4.4,4.3,1695,A++
3810,133.0,4.6,4.6,4.4,1695,A+
3811,133.0,4.6,4.6,4.4,1695,A+
3812,133.0,4.5,4.5,4.3,1695,A++
3813,133.0,4.6,4.6,4.4,1695,A+
3814,133.0,4.6,4.6,4.4,1695,A+
3815,133.0,4.5,4.5,4.3,1695,A++
3816,133.0,4.9,4.9,4.7,1695,A+
3817,133.0,4.9,4.9,4.7,1695,A+
3818,133.0,4.7,4.8,4.6,1695,A+
3819,133.0,4.9,4.9,4.7,1695,A+
3820,133.0,4.9,4.9,4.7,1695,A+
3821,133.0,4.7,4.8,4.6,1695,A+
3822,133.0,4.7,4.8,4.6,1695,A+
3823,133.0,4.7,4.8,4.6,1695,A+
3824,153.0,11.8,6.5,8.4,1695,E
3825,153.0,11.8,6.5,8.4,1695,E
3826,153.0,11.8,6.5,8.4,1695,E
3827,153.0,11.8,6.5,8.4,1695,E
3828,153.0,11.8,6.5,8.4,1695,E
3829,153.0,11.8,6.5,8.4,1695,E
3830,153.0,11.8,6.5,8.4,1695,E
3831,153.0,11.8,6.5,8.4,1695,E
3832,153.0,11.8,6.5,8.4,1695,E
3833,153.0,11.8,6.5,8.4,1695,E
3834,153.0,12.7,7.2,9.2,1825,E
3835,153.0,12.7,7.2,9.2,1825,E
3836,153.0,12.7,7.2,9.2,1825,E
3837,153.0,12.7,7.2,9.2,1825,E
3838,153.0,12.7,7.2,9.2,1825,E
3839,153.0,12.7,7.2,9.2,1825,E
3840,153.0,12.7,7.2,9.2,1825,E
3841,153.0,11.9,6.7,8.6,1630,F
3842,153.0,11.9,6.7,8.6,1630,F
3843,153.0,11.9,6.7,8.6,1630,F
3844,153.0,11.9,6.7,8.6,1630,F
3845,153.0,11.9,6.7,8.6,1630,F
3846,153.0,11.9,6.7,8.6,1630,F
3847,153.0,12.4,7.3,9.2,1630,F
3848,153.0,12.4,7.3,9.2,1630,F
3849,153.0,12.4,7.3,9.2,1630,F
3850,153.0,11.9,6.7,8.6,1630,F
3851,153.0,11.9,6.7,8.6,1630,F
3852,153.0,11.9,6.7,8.6,1630,F
3853,153.0,11.9,6.7,8.6,1630,F
3854,153.0,11.9,6.7,8.6,1630,F
3855,153.0,11.9,6.7,8.6,1630,F
3856,153.0,12.4,7.3,9.2,1630,F
3857,153.0,12.4,7.3,9.2,1630,F
3858,153.0,12.4,7.3,9.2,1630,F
3859,153.0,11.9,6.7,8.6,1630,F
3860,153.0,11.9,6.7,8.6,1630,F
3861,153.0,11.9,6.7,8.6,1630,F
3862,153.0,11.9,6.7,8.6,1630,F
3863,153.0,11.9,6.7,8.6,1630,F
3864,153.0,11.9,6.7,8.6,1630,F
3865,153.0,11.9,6.7,8.6,1630,F
3866,153.0,11.9,6.7,8.6,1630,F
3867,153.0,11.9,6.7,8.6,1630,F
3868,153.0,11.9,6.7,8.6,1630,F
3869,153.0,11.9,6.7,8.6,1630,F
3870,153.0,11.9,6.7,8.6,1630,F
3871,153.0,12.4,7.3,9.2,1630,F
3872,153.0,12.4,7.3,9.2,1630,F
3873,153.0,12.4,7.3,9.2,1630,F
3874,153.0,12.4,7.3,9.2,1630,F
3875,153.0,12.4,7.3,9.2,1630,F
3876,153.0,12.4,7.3,9.2,1630,F
3877,412.0,25.2,11.3,16.3,1575,G
3878,412.0,25.2,11.3,16.3,1575,G
3879,412.0,25.2,11.3,16.3,1655,G
3880,412.0,25.2,11.3,16.3,1655,G
3881,412.0,25.2,11.3,16.3,1575,G
3882,412.0,25.2,11.3,16.3,1575,G
3883,412.0,25.2,11.3,16.3,1655,G
3884,412.0,25.2,11.3,16.3,1655,G
3885,420.0,25.2,11.3,16.3,1605,G
3886,420.0,25.2,11.3,16.3,1605,G
3887,420.0,25.2,11.3,16.3,1625,G
3888,420.0,25.2,11.3,16.3,1605,G
3889,412.0,25.2,11.3,16.3,1575,G
3890,412.0,25.2,11.3,16.3,1575,G
3891,412.0,25.2,11.3,16.3,1575,G
3892,412.0,25.2,11.3,16.3,1575,G
3893,412.0,25.2,11.3,16.3,1655,G
3894,412.0,25.2,11.3,16.3,1655,G
3895,412.0,25.2,11.3,16.3,1655,G
3896,412.0,25.2,11.3,16.3,1655,G
3897,420.0,25.2,11.3,16.3,1605,G
3898,420.0,25.2,11.3,16.3,1605,G
3899,420.0,25.2,11.3,16.3,1605,G
3900,420.0,25.2,11.3,16.3,1605,G
3901,420.0,25.2,11.3,16.3,1625,G
3902,420.0,25.2,11.3,16.3,1605,G
3903,420.0,25.2,11.3,16.3,1625,G
3904,420.0,25.2,11.3,16.3,1605,G
3905,280.0,16.5,7.9,11.1,2130,F
3906,280.0,16.5,7.9,11.1,2130,F
3907,285.0,15.7,7.8,10.7,2155,F
3908,285.0,15.7,7.8,10.7,2015,F
3909,285.0,15.7,7.8,10.7,2015,F
3910,285.0,15.7,7.8,10.7,2155,F
3911,285.0,15.7,7.8,10.7,2015,F
3912,285.0,15.7,7.8,10.7,2015,F
3913,285.0,15.7,7.8,10.7,2095,F
3914,285.0,15.7,7.8,10.7,2055,F
3915,285.0,15.7,7.8,10.7,2055,F
3916,285.0,15.7,7.8,10.7,2155,F
3917,285.0,15.7,7.8,10.7,2015,F
3918,285.0,15.7,7.8,10.7,2015,F
3919,285.0,15.7,7.8,10.7,2155,F
3920,285.0,15.7,7.8,10.7,2015,F
3921,285.0,15.7,7.8,10.7,2015,F
3922,285.0,15.7,7.8,10.7,2095,F
3923,285.0,15.7,7.8,10.7,2055,F
3924,285.0,15.7,7.8,10.7,2055,F
3925,285.0,15.7,7.8,10.7,2155,F
3926,285.0,15.7,7.8,10.7,2015,F
3927,285.0,15.7,7.8,10.7,2015,F
3928,285.0,15.7,7.8,10.7,2155,F
3929,285.0,15.7,7.8,10.7,2015,F
3930,285.0,15.7,7.8,10.7,2015,F
3931,285.0,15.7,7.8,10.7,2095,F
3932,285.0,15.7,7.8,10.7,2055,F
3933,285.0,15.7,7.8,10.7,2055,F
3934,270.0,17.2,8.4,11.6,2275,F
3935,270.0,17.2,8.4,11.6,2275,F
3936,272.0,16.8,8.4,11.4,2275,F
3937,272.0,16.8,8.4,11.4,2155,F
3938,272.0,16.8,8.4,11.4,2155,F
3939,290.0,11.2,8.0,9.3,2495,C
3940,290.0,11.2,8.0,9.3,2495,C
3941,290.0,10.5,7.5,8.6,2465,B
3942,290.0,10.5,7.5,8.6,2305,C
3943,290.0,10.5,7.5,8.6,2305,C
3944,290.0,10.5,7.5,8.6,2415,B
3945,290.0,10.5,7.5,8.6,2345,B
3946,290.0,10.5,7.5,8.6,2345,B
3947,290.0,10.5,7.5,8.6,2465,B
3948,290.0,10.5,7.5,8.6,2305,C
3949,290.0,10.5,7.5,8.6,2415,B
3950,290.0,10.5,7.5,8.6,2345,B
3951,290.0,10.5,7.5,8.6,2345,B
3952,290.0,10.5,7.5,8.6,2465,B
3953,290.0,10.5,7.5,8.6,2305,C
3954,290.0,10.5,7.5,8.6,2415,B
3955,290.0,10.5,7.5,8.6,2345,B
3956,290.0,10.5,7.5,8.6,2345,B
3957,290.0,11.3,8.0,9.3,2535,C
3958,290.0,11.3,8.0,9.3,2535,C
3959,290.0,10.5,7.5,8.6,2485,B
3960,290.0,10.5,7.5,8.6,2395,B
3961,290.0,10.5,7.5,8.6,2395,B
3962,290.0,11.3,8.0,9.3,2525,C
3963,290.0,11.3,8.0,9.3,2525,C
3964,290.0,10.5,7.5,8.6,2525,B
3965,290.0,10.5,7.5,8.6,2455,B
3966,290.0,10.5,7.5,8.6,2455,B
3967,290.0,10.5,7.5,8.6,2515,B
3968,290.0,10.5,7.5,8.6,2445,B
3969,290.0,10.5,7.5,8.6,2445,B
3970,290.0,10.5,7.5,8.6,2525,B
3971,290.0,10.5,7.5,8.6,2455,B
3972,290.0,10.5,7.5,8.6,2455,B
3973,290.0,10.5,7.5,8.6,2525,B
3974,290.0,10.5,7.5,8.6,2455,B
3975,290.0,10.5,7.5,8.6,2455,B
3976,290.0,10.5,7.5,8.6,2485,B
3977,290.0,10.5,7.5,8.6,2395,B
3978,290.0,10.5,7.5,8.6,2395,B
3979,290.0,10.5,7.5,8.6,2515,B
3980,290.0,10.5,7.5,8.6,2445,B
3981,290.0,10.5,7.5,8.6,2445,B
3982,290.0,10.5,7.5,8.6,2485,B
3983,290.0,10.5,7.5,8.6,2395,B
3984,290.0,10.5,7.5,8.6,2395,B
3985,290.0,10.5,7.5,8.6,2515,B
3986,290.0,10.5,7.5,8.6,2445,B
3987,290.0,10.5,7.5,8.6,2445,B
3988,175.0,10.3,6.2,7.7,1880,C
3989,175.0,10.3,6.2,7.7,1880,C
3990,175.0,10.5,6.4,7.9,1880,C
3991,175.0,10.3,6.2,7.7,1880,C
3992,175.0,10.3,6.2,7.7,1880,C
3993,175.0,10.5,6.4,7.9,1880,C
3994,175.0,10.3,6.2,7.7,1865,C
3995,175.0,10.3,6.2,7.7,1865,C
3996,175.0,10.5,6.4,7.9,1865,C
3997,175.0,10.3,6.2,7.7,1865,C
3998,175.0,10.3,6.2,7.7,1865,C
3999,175.0,10.5,6.4,7.9,1865,C
4000,175.0,10.3,6.2,7.7,1865,C
4001,175.0,10.3,6.2,7.7,1865,C
4002,175.0,10.5,6.4,7.9,1865,C
4003,175.0,10.3,6.2,7.7,1865,C
4004,175.0,10.3,6.2,7.7,1865,C
4005,175.0,10.5,6.4,7.9,1865,C
4006,175.0,10.4,6.5,7.9,1935,C
4007,175.0,10.4,6.5,7.9,1935,C
4008,175.0,10.7,6.6,8.1,1935,C
4009,175.0,10.4,6.5,7.9,1935,C
4010,175.0,10.4,6.5,7.9,1935,C
4011,175.0,10.7,6.6,8.1,1935,C
4012,175.0,10.4,6.5,7.9,1920,C
4013,175.0,10.4,6.5,7.9,1920,C
4014,175.0,10.7,6.6,8.1,1920,C
4015,175.0,10.4,6.5,7.9,1920,C
4016,175.0,10.4,6.5,7.9,1920,C
4017,175.0,10.7,6.6,8.1,1920,C
4018,175.0,10.4,6.5,7.9,1920,C
4019,175.0,10.4,6.5,7.9,1920,C
4020,175.0,10.7,6.6,8.1,1920,C
4021,175.0,10.4,6.5,7.9,1920,C
4022,175.0,10.4,6.5,7.9,1920,C
4023,175.0,10.7,6.6,8.1,1920,C
4024,114.0,5.0,5.0,5.0,1790,A+
4025,114.0,5.0,5.0,5.0,1830,A+
4026,114.0,5.1,5.0,5.1,1795,A+
4027,114.0,5.1,5.0,5.1,1915,A+
4028,114.0,5.3,5.2,5.2,1795,A+
4029,114.0,5.3,5.2,5.2,1915,A+
4030,114.0,5.4,5.3,5.3,1795,A+
4031,114.0,5.4,5.3,5.3,1915,A+
4032,114.0,5.0,5.0,5.0,1790,A+
4033,114.0,5.0,5.0,5.0,1830,A+
4034,114.0,5.0,5.0,5.0,1790,A+
4035,114.0,5.0,5.0,5.0,1830,A+
4036,114.0,5.1,5.0,5.1,1795,A+
4037,114.0,5.1,5.0,5.1,1915,A+
4038,114.0,5.3,5.2,5.2,1795,A+
4039,114.0,5.3,5.2,5.2,1915,A+
4040,114.0,5.4,5.3,5.3,1795,A+
4041,114.0,5.4,5.3,5.3,1915,A+
4042,114.0,5.1,5.0,5.1,1795,A+
4043,114.0,5.1,5.0,5.1,1915,A+
4044,114.0,5.3,5.2,5.2,1795,A+
4045,114.0,5.3,5.2,5.2,1915,A+
4046,114.0,5.4,5.3,5.3,1795,A+
4047,114.0,5.4,5.3,5.3,1915,A+
4048,114.0,5.1,5.0,5.1,1860,A+
4049,114.0,5.1,5.0,5.1,1980,A+
4050,114.0,5.3,5.1,5.2,1860,A+
4051,114.0,5.3,5.1,5.2,1980,A+
4052,114.0,5.4,5.2,5.3,1860,A+
4053,114.0,5.4,5.2,5.3,1980,A+
4054,114.0,5.1,5.0,5.1,1860,A+
4055,114.0,5.1,5.0,5.1,1980,A+
4056,114.0,5.3,5.1,5.2,1860,A+
4057,114.0,5.3,5.1,5.2,1980,A+
4058,114.0,5.4,5.2,5.3,1860,A+
4059,114.0,5.4,5.2,5.3,1980,A+
4060,114.0,5.1,5.0,5.1,1860,A+
4061,114.0,5.1,5.0,5.1,1980,A+
4062,114.0,5.3,5.1,5.2,1860,A+
4063,114.0,5.3,5.1,5.2,1980,A+
4064,114.0,5.4,5.2,5.3,1860,A+
4065,114.0,5.4,5.2,5.3,1980,A+
4066,351.0,16.1,7.8,10.8,1840,G
4067,351.0,16.1,7.8,10.8,1840,G
4068,351.0,16.1,7.8,10.8,1840,G
4069,351.0,16.1,7.8,10.8,1840,G
4070,351.0,16.1,7.8,10.8,1840,G
4071,351.0,16.1,7.8,10.8,1840,G
4072,204.0,14.4,8.5,10.7,2160,F
4073,204.0,14.4,8.5,10.7,2160,F
4074,204.0,14.4,8.5,10.7,2160,F
4075,204.0,14.4,8.5,10.7,2050,F
4076,204.0,14.4,8.5,10.7,2050,F
4077,204.0,14.4,8.5,10.7,2050,F
4078,204.0,14.4,8.5,10.7,2160,F
4079,204.0,14.4,8.5,10.7,2160,F
4080,204.0,14.4,8.5,10.7,2050,F
4081,204.0,14.4,8.5,10.7,2050,F
4082,204.0,14.4,8.5,10.7,2050,F
4083,183.0,6.2,6.0,6.1,2185,A+
4084,183.0,6.2,6.0,6.1,2185,A+
4085,183.0,6.2,6.0,6.1,2125,A+
4086,183.0,6.2,6.0,6.1,2125,A+
4087,183.0,6.2,6.0,6.1,2125,A+
4088,183.0,6.2,6.0,6.1,2185,A+
4089,183.0,6.2,6.0,6.1,2125,A+
4090,183.0,6.2,6.0,6.1,2125,A+
4091,183.0,6.2,6.0,6.1,2125,A+
4092,183.0,6.2,6.0,6.1,2185,A+
4093,183.0,6.2,6.0,6.1,2125,A+
4094,183.0,6.2,6.0,6.1,2125,A+
4095,183.0,6.2,6.0,6.1,2125,A+
4096,183.0,6.2,6.0,6.1,2185,A+
4097,183.0,6.2,6.0,6.1,2125,A+
4098,183.0,6.2,6.0,6.1,2125,A+
4099,183.0,6.2,6.0,6.1,2125,A+
4100,183.0,6.2,6.0,6.1,2185,A+
4101,183.0,6.2,6.0,6.1,2125,A+
4102,183.0,6.2,6.0,6.1,2125,A+
4103,183.0,6.2,6.0,6.1,2125,A+
4104,183.0,6.2,6.0,6.1,2185,A+
4105,183.0,6.2,6.0,6.1,2125,A+
4106,183.0,6.2,6.0,6.1,2125,A+
4107,183.0,6.2,6.0,6.1,2125,A+
4108,183.0,6.5,6.0,6.3,2280,A+
4109,183.0,6.5,6.0,6.3,2280,A+
4110,183.0,6.5,6.0,6.3,2185,A+
4111,183.0,6.5,6.0,6.3,2185,A+
4112,183.0,6.5,6.0,6.3,2185,A+
4113,183.0,6.5,6.0,6.3,2280,A+
4114,183.0,6.5,6.0,6.3,2185,A+
4115,183.0,6.5,6.0,6.3,2185,A+
4116,183.0,6.5,6.0,6.3,2185,A+
4117,183.0,6.5,6.0,6.3,2280,A+
4118,183.0,6.5,6.0,6.3,2185,A+
4119,183.0,6.5,6.0,6.3,2185,A+
4120,183.0,6.5,6.0,6.3,2185,A+
4121,183.0,6.5,6.0,6.3,2280,A+
4122,183.0,6.5,6.0,6.3,2185,A+
4123,183.0,6.5,6.0,6.3,2185,A+
4124,183.0,6.5,6.0,6.3,2185,A+
4125,183.0,6.5,6.0,6.3,2280,A+
4126,183.0,6.5,6.0,6.3,2185,A+
4127,183.0,6.5,6.0,6.3,2185,A+
4128,183.0,6.5,6.0,6.3,2185,A+
4129,183.0,6.5,6.0,6.3,2280,A+
4130,183.0,6.5,6.0,6.3,2185,A+
4131,183.0,6.5,6.0,6.3,2185,A+
4132,302.0,15.7,7.3,10.4,1950,F
4133,302.0,15.8,7.6,10.5,2010,F
4134,243.0,13.9,7.0,9.6,1925,E
4135,202.0,7.6,5.0,5.9,1950,B
4136,184.0,7.6,5.0,5.9,1950,B
4137,331.0,22.5,9.8,14.5,2055,G
4138,338.0,22.5,9.8,14.5,2055,G
4139,338.0,22.5,9.8,14.5,2055,G
4140,298.0,21.5,10.0,14.3,1955,G
4141,338.0,23.8,10.7,15.5,1955,G
4142,338.0,23.8,10.7,15.5,1875,G
4143,338.0,21.9,9.8,14.3,1955,G
4144,390.0,17.4,8.5,11.8,2025,G
4145,390.0,17.4,8.5,11.8,2025,G
4146,302.0,15.7,7.4,10.4,1975,F
4147,302.0,15.7,7.4,10.4,1975,F
4148,302.0,15.8,7.6,10.5,2055,F
4149,302.0,15.8,7.6,10.5,2055,F
4150,243.0,14.2,7.2,9.8,1975,E
4151,243.0,14.2,7.2,9.8,1975,E
4152,202.0,7.8,5.2,6.2,2020,B
4153,184.0,7.8,5.2,6.2,2020,B
4154,202.0,7.8,5.2,6.2,2020,B
4155,184.0,7.8,5.2,6.2,2020,B
4156,66.0,5.9,3.7,4.5,1075,B
4157,66.0,6.1,4.1,4.8,1075,C
4158,85.0,6.4,4.1,4.9,1075,C
4159,77.0,3.8,3.2,3.4,1120,A
4160,55.0,6.1,3.9,4.7,1075,C
4161,74.0,6.4,4.2,5.0,1349,B
4162,88.0,6.5,4.3,5.1,1347,B
4163,88.0,7.0,4.8,5.6,1380,B
4164,74.0,6.5,4.3,5.1,1351,B
4165,88.0,6.5,4.3,5.1,1355,B
4166,88.0,7.0,4.8,5.6,1389,B
4167,121.0,7.5,4.8,5.8,1368,C
4168,110.0,4.7,3.5,3.9,1458,A+
4169,110.0,4.9,3.6,4.1,1470,A
4170,110.0,6.0,4.1,4.8,1480,B
4171,85.0,9.3,6.0,7.2,1551,D
4172,110.0,9.0,5.7,6.9,1579,C
4173,85.0,6.4,4.6,5.2,1581,B
4174,110.0,4.7,3.4,3.9,1568,A+
4175,110.0,6.0,4.2,4.8,1587,A
4176,129.0,5.5,3.9,4.5,1590,A
4177,129.0,6.0,4.2,4.8,1600,A
4178,141.0,8.5,5.0,6.3,1529,C
4179,121.0,7.7,5.0,6.0,1465,C
4180,121.0,7.5,4.9,5.9,1470,B
4181,110.0,5.0,3.8,4.2,1576,A+
4182,110.0,6.1,4.2,4.9,1604,A
4183,129.0,5.7,4.0,4.6,1602,A
4184,129.0,6.1,4.2,4.9,1618,A
4185,141.0,8.6,5.1,6.4,1556,C
4186,121.0,7.7,5.0,6.0,1483,C
4187,121.0,7.5,4.9,5.9,1493,B
4188,129.0,6.4,4.9,5.4,1676,B
4189,110.0,5.4,4.1,4.6,1628,A
4190,110.0,6.2,4.7,5.3,1624,B
4191,121.0,7.5,5.1,6.0,1509,B
4192,110.0,6.0,4.7,5.2,1688,B
4193,110.0,6.4,4.9,5.5,1703,B
4194,129.0,6.0,4.7,5.2,1688,B
4195,129.0,6.4,4.9,5.5,1703,B
4196,118.0,8.2,5.9,6.7,1583,C
4197,118.0,8.0,5.8,6.6,1613,C
4198,93.0,9.8,5.6,7.1,1237,F
4199,118.0,10.9,6.1,7.8,1250,G
4200,66.0,4.5,3.3,3.8,1395,A+
4201,66.0,4.5,3.3,3.8,1395,A+
4202,66.0,4.6,3.5,4.0,1395,A+
4203,66.0,4.6,3.5,4.0,1395,A+
4204,66.0,4.7,3.6,4.0,1395,A
4205,66.0,4.7,3.6,4.0,1395,A
4206,66.0,4.5,3.3,3.8,1395,A+
4207,66.0,4.6,3.5,4.0,1395,A+
4208,66.0,4.7,3.6,4.0,1395,A
4209,66.0,4.5,3.3,3.8,1395,A+
4210,66.0,4.5,3.3,3.8,1395,A+
4211,66.0,4.6,3.5,4.0,1395,A+
4212,66.0,4.6,3.5,4.0,1395,A+
4213,66.0,4.7,3.6,4.0,1395,A
4214,66.0,4.7,3.6,4.0,1395,A
4215,66.0,4.5,3.3,3.8,1395,A+
4216,66.0,4.6,3.5,4.0,1395,A+
4217,66.0,4.7,3.6,4.0,1395,A
4218,66.0,4.6,3.6,4.0,1425,A+
4219,66.0,4.6,3.6,4.0,1425,A+
4220,66.0,4.9,3.8,4.1,1425,A
4221,66.0,4.9,3.8,4.1,1425,A
4222,66.0,5.0,3.8,4.3,1425,A
4223,66.0,5.0,3.8,4.3,1425,A
4224,66.0,4.6,3.6,4.0,1425,A+
4225,66.0,4.9,3.8,4.1,1425,A
4226,66.0,5.0,3.8,4.3,1425,A
4227,66.0,4.6,3.6,4.0,1425,A+
4228,66.0,4.6,3.6,4.0,1425,A+
4229,66.0,4.9,3.8,4.1,1425,A
4230,66.0,4.9,3.8,4.1,1425,A
4231,66.0,5.0,3.8,4.3,1425,A
4232,66.0,5.0,3.8,4.3,1425,A
4233,66.0,4.6,3.6,4.0,1425,A+
4234,66.0,4.9,3.8,4.1,1425,A
4235,66.0,5.0,3.8,4.3,1425,A
4236,66.0,4.3,3.4,3.7,1395,A+
4237,66.0,4.5,3.6,3.9,1395,A+
4238,66.0,4.6,3.8,4.1,1395,A
4239,66.0,4.3,3.4,3.7,1395,A+
4240,66.0,4.5,3.6,3.9,1395,A+
4241,66.0,4.6,3.8,4.1,1395,A
4242,66.0,4.3,3.4,3.7,1395,A+
4243,66.0,4.5,3.6,3.9,1395,A+
4244,66.0,4.6,3.8,4.1,1395,A
4245,66.0,4.3,3.4,3.7,1395,A+
4246,66.0,4.5,3.6,3.9,1395,A+
4247,66.0,4.6,3.8,4.1,1395,A
4248,66.0,4.3,3.4,3.7,1425,A+
4249,66.0,4.3,3.6,3.8,1425,A+
4250,66.0,4.2,3.7,3.9,1425,A
4251,66.0,4.3,3.4,3.7,1425,A+
4252,66.0,4.3,3.6,3.8,1425,A+
4253,66.0,4.2,3.7,3.9,1425,A
4254,66.0,4.3,3.4,3.7,1425,A+
4255,66.0,4.3,3.6,3.8,1425,A+
4256,66.0,4.2,3.7,3.9,1425,A
4257,66.0,4.3,3.4,3.7,1425,A+
4258,66.0,4.3,3.6,3.8,1425,A+
4259,66.0,4.2,3.7,3.9,1425,A
4260,80.0,4.8,3.8,4.1,1475,A
4261,80.0,5.0,4.0,4.3,1475,A
4262,80.0,5.0,4.1,4.4,1475,A
4263,80.0,4.8,3.8,4.1,1475,A
4264,80.0,5.0,4.0,4.3,1475,A
4265,80.0,5.0,4.1,4.4,1475,A
4266,80.0,4.8,3.8,4.1,1475,A
4267,80.0,5.0,4.0,4.3,1475,A
4268,80.0,5.0,4.1,4.4,1475,A
4269,80.0,4.8,3.8,4.1,1475,A
4270,80.0,5.0,4.0,4.3,1475,A
4271,80.0,5.0,4.1,4.4,1475,A
4272,80.0,4.5,3.3,3.8,1395,A+
4273,80.0,4.5,3.3,3.8,1395,A+
4274,80.0,4.6,3.5,4.0,1395,A+
4275,80.0,4.6,3.5,4.0,1395,A+
4276,80.0,4.7,3.6,4.0,1395,A
4277,80.0,4.7,3.6,4.0,1395,A
4278,80.0,4.5,3.3,3.8,1395,A+
4279,80.0,4.5,3.3,3.8,1395,A+
4280,80.0,4.6,3.5,4.0,1395,A+
4281,80.0,4.6,3.5,4.0,1395,A+
4282,80.0,4.7,3.6,4.0,1395,A
4283,80.0,4.7,3.6,4.0,1395,A
4284,80.0,4.5,3.3,3.8,1395,A+
4285,80.0,4.5,3.3,3.8,1395,A+
4286,80.0,4.6,3.5,4.0,1395,A+
4287,80.0,4.6,3.5,4.0,1395,A+
4288,80.0,4.7,3.6,4.0,1395,A
4289,80.0,4.7,3.6,4.0,1395,A
4290,80.0,4.5,3.3,3.8,1395,A+
4291,80.0,4.5,3.3,3.8,1395,A+
4292,80.0,4.6,3.5,4.0,1395,A+
4293,80.0,4.6,3.5,4.0,1395,A+
4294,80.0,4.7,3.6,4.0,1395,A
4295,80.0,4.7,3.6,4.0,1395,A
4296,80.0,4.6,3.6,4.0,1425,A+
4297,80.0,4.6,3.6,4.0,1425,A+
4298,80.0,4.9,3.8,4.1,1425,A
4299,80.0,4.9,3.8,4.1,1425,A
4300,80.0,5.0,3.8,4.3,1425,A
4301,80.0,5.0,3.8,4.3,1425,A
4302,80.0,4.6,3.6,4.0,1425,A+
4303,80.0,4.6,3.6,4.0,1425,A+
4304,80.0,4.9,3.8,4.1,1425,A
4305,80.0,4.9,3.8,4.1,1425,A
4306,80.0,5.0,3.8,4.3,1425,A
4307,80.0,5.0,3.8,4.3,1425,A
4308,80.0,4.6,3.6,4.0,1425,A+
4309,80.0,4.6,3.6,4.0,1425,A+
4310,80.0,4.9,3.8,4.1,1425,A
4311,80.0,4.9,3.8,4.1,1425,A
4312,80.0,5.0,3.8,4.3,1425,A
4313,80.0,5.0,3.8,4.3,1425,A
4314,80.0,4.6,3.6,4.0,1425,A+
4315,80.0,4.6,3.6,4.0,1425,A+
4316,80.0,4.9,3.8,4.1,1425,A
4317,80.0,4.9,3.8,4.1,1425,A
4318,80.0,5.0,3.8,4.3,1425,A
4319,80.0,5.0,3.8,4.3,1425,A
4320,80.0,4.2,3.2,3.6,1385,A+
4321,80.0,4.2,3.2,3.6,1385,A+
4322,80.0,4.2,3.2,3.6,1385,A+
4323,80.0,4.2,3.2,3.6,1385,A+
4324,80.0,4.3,3.4,3.7,1395,A+
4325,80.0,4.5,3.6,3.9,1395,A+
4326,80.0,4.6,3.8,4.1,1395,A
4327,80.0,4.3,3.4,3.7,1395,A+
4328,80.0,4.5,3.6,3.9,1395,A+
4329,80.0,4.6,3.8,4.1,1395,A
4330,80.0,4.3,3.4,3.7,1395,A+
4331,80.0,4.5,3.6,3.9,1395,A+
4332,80.0,4.6,3.8,4.1,1395,A
4333,80.0,4.3,3.4,3.7,1395,A+
4334,80.0,4.5,3.6,3.9,1395,A+
4335,80.0,4.6,3.8,4.1,1395,A
4336,80.0,4.3,3.4,3.7,1425,A+
4337,80.0,4.3,3.6,3.8,1425,A+
4338,80.0,4.2,3.7,3.9,1425,A
4339,80.0,4.3,3.4,3.7,1425,A+
4340,80.0,4.3,3.6,3.8,1425,A+
4341,80.0,4.2,3.7,3.9,1425,A
4342,80.0,4.3,3.4,3.7,1425,A+
4343,80.0,4.3,3.6,3.8,1425,A+
4344,80.0,4.2,3.7,3.9,1425,A
4345,80.0,4.3,3.4,3.7,1425,A+
4346,80.0,4.3,3.6,3.8,1425,A+
4347,80.0,4.2,3.7,3.9,1425,A
4348,90.0,7.7,4.7,5.7,1370,C
4349,90.0,7.9,5.0,6.0,1370,C
4350,90.0,7.8,4.8,5.9,1370,C
4351,90.0,7.7,4.7,5.7,1370,C
4352,90.0,7.9,5.0,6.0,1370,C
4353,90.0,7.8,4.8,5.9,1370,C
4354,90.0,7.1,4.5,5.4,1395,B
4355,90.0,7.3,4.8,5.7,1395,C
4356,90.0,7.2,4.7,5.6,1395,B
4357,90.0,7.1,4.5,5.4,1395,B
4358,90.0,7.3,4.8,5.7,1395,C
4359,90.0,7.2,4.7,5.6,1395,B
4360,90.0,6.9,4.1,5.2,1360,B
4361,90.0,6.9,4.1,5.2,1360,B
4362,90.0,6.9,4.1,5.2,1360,B
4363,90.0,6.9,4.1,5.2,1360,B
4364,90.0,7.5,4.3,5.5,1370,B
4365,90.0,7.5,4.3,5.5,1370,B
4366,90.0,7.6,4.5,5.6,1370,C
